2019-09-04 20:42:07+00:00; 515.129
2019-09-04 20:52:07+00:00; 556.309
2019-09-04 21:02:07+00:00; 544.877
2019-09-04 21:22:07+00:00; 531.803
2019-09-04 21:32:07+00:00; 545.639
2019-09-04 22:02:07+00:00; 543.671
2019-09-04 22:12:07+00:00; 509.296
2019-09-04 22:22:07+00:00; 530.592
2019-09-04 22:32:07+00:00; 466.007
2019-09-04 22:42:07+00:00; 526.457
2019-09-04 22:52:07+00:00; 477.793
2019-09-04 23:12:07+00:00; 454.147
2019-09-04 23:22:07+00:00; 458.085
2019-09-04 23:32:07+00:00; 444.782
2019-09-04 23:42:07+00:00; 447.687
2019-09-04 23:52:07+00:00; 435.921
2019-09-05 00:02:07+00:00; 401.628
2019-09-05 00:12:07+00:00; 360.994
2019-09-05 00:22:07+00:00; 336.969
2019-09-05 00:42:07+00:00; 304.18
2019-09-05 00:52:07+00:00; 242.297
2019-09-05 01:02:07+00:00; 216.024
2019-09-05 01:12:07+00:00; 172.099
2019-09-05 01:42:07+00:00; 130.918
2019-09-05 02:02:07+00:00; 108.001
2019-09-05 02:32:07+00:00; 84.08
2019-09-05 03:22:07+00:00; 99.339
2019-09-05 05:12:07+00:00; 84.08
2019-09-05 12:12:07+00:00; 97.415
2019-09-05 12:42:07+00:00; 124.725
2019-09-05 12:52:07+00:00; 151.172
2019-09-05 13:02:07+00:00; 151.172
2019-09-05 13:12:07+00:00; 223.743
2019-09-05 13:22:07+00:00; 304.623
2019-09-05 13:32:07+00:00; 383.224
2019-09-05 13:42:07+00:00; 383.224
2019-09-05 13:52:07+00:00; 510.568
2019-09-05 14:02:07+00:00; 626.987
2019-09-05 14:12:07+00:00; 629.882
2019-09-05 14:22:07+00:00; 743.597
2019-09-05 14:32:07+00:00; 941.186
2019-09-05 14:42:07+00:00; 1077.473
2019-09-05 14:52:07+00:00; 1054.883
2019-09-05 15:12:07+00:00; 1044.578
2019-09-05 15:32:07+00:00; 987.365
2019-09-05 16:02:07+00:00; 927.827
2019-09-05 16:12:07+00:00; 904.679
2019-09-05 16:22:07+00:00; 894.918
2019-09-05 16:32:07+00:00; 871.934
2019-09-05 17:12:07+00:00; 857.27
2019-09-05 17:22:07+00:00; 837.912
2019-09-05 17:32:07+00:00; 767.358
2019-09-05 17:42:07+00:00; 743.467
2019-09-05 17:52:07+00:00; 729.348
2019-09-05 18:12:07+00:00; 712.952
2019-09-05 18:22:07+00:00; 777.812
2019-09-05 18:42:07+00:00; 758.247
2019-09-05 18:52:07+00:00; 774.356
2019-09-05 19:02:07+00:00; 665.591
2019-09-05 19:22:07+00:00; 664.09
2019-09-05 19:42:07+00:00; 648.672
2019-09-05 19:52:07+00:00; 652.909
2019-09-05 20:02:07+00:00; 653.193
2019-09-05 20:42:07+00:00; 618.671
2019-09-05 20:52:07+00:00; 575.844
2019-09-05 21:02:07+00:00; 557.033
2019-09-05 21:12:07+00:00; 537.281
2019-09-05 21:22:07+00:00; 528.023
2019-09-05 21:32:07+00:00; 589.2
2019-09-05 21:42:07+00:00; 579.32
2019-09-05 21:52:07+00:00; 573.07
2019-09-05 22:02:07+00:00; 493.404
2019-09-05 22:12:07+00:00; 550.421
2019-09-05 22:22:07+00:00; 532.291
2019-09-05 22:32:07+00:00; 513.469
2019-09-05 22:42:07+00:00; 496.866
2019-09-05 22:52:07+00:00; 474.201
2019-09-05 23:02:07+00:00; 490.039
2019-09-05 23:12:07+00:00; 501.244
2019-09-05 23:32:07+00:00; 461.694
2019-09-05 23:42:07+00:00; 451.906
2019-09-05 23:52:07+00:00; 449.174
2019-09-06 00:02:07+00:00; 370.639
2019-09-06 00:12:07+00:00; 293.602
2019-09-06 00:22:07+00:00; 273.197
2019-09-06 00:32:07+00:00; 252.727
2019-09-06 00:42:07+00:00; 213.829
2019-09-06 00:52:07+00:00; 170.477
2019-09-06 01:12:07+00:00; 110.147
2019-09-06 01:22:07+00:00; 84.084
2019-09-06 03:22:07+00:00; 98.036
2019-09-06 05:22:07+00:00; 84.084
2019-09-06 12:12:07+00:00; 84.084
2019-09-06 12:42:07+00:00; 104.412
2019-09-06 12:52:07+00:00; 149.84
2019-09-06 13:02:07+00:00; 166.142
2019-09-06 13:12:07+00:00; 205.644
2019-09-06 13:22:07+00:00; 289.091
2019-09-06 13:32:07+00:00; 387.306
2019-09-06 13:42:07+00:00; 410.753
2019-09-06 13:52:07+00:00; 441.077
2019-09-06 14:02:07+00:00; 534.309
2019-09-06 14:12:07+00:00; 602.555
2019-09-06 14:22:07+00:00; 675.64
2019-09-06 14:32:07+00:00; 844.866
2019-09-06 14:42:07+00:00; 979.584
2019-09-06 14:52:07+00:00; 969.353
2019-09-06 15:12:07+00:00; 951.828
